,hotel_name,hotel_review,tokened_review,cleaned_review
1461,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 가성비 갑. 넓은 발코니, 방마다 욕조있는 넓은 화장실.
투베드룸인데 화장실 토탈 세개.
아쉬웠던 점
 · 인테리어가 중국풍~~ㅠㅠ","['가성', '넓다', '발코니', '욕조', '넓다', '화장실', '베드룸', '화장실', '토탈', '인테리어', '중국']",가성 넓다 발코니 욕조 넓다 화장실 베드룸 화장실 토탈 인테리어 중국
1462,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 방도 매우 넓고 침대도 넓어서 좋았어요. 아침식사도 만족하였고 강아지가 너무 귀여웠어요!!
아쉬웠던 점
 · 차가 없다면 찾아가기 힘들어용","['방도', '넓다', '침대', '넓다', '아침식사', '만족하다', '강아지', '귀엽다', '차갑다', '찾아가다', '힘들다']",방도 넓다 침대 넓다 아침식사 만족하다 강아지 귀엽다 차갑다 찾아가다 힘들다
1463,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 전날 너무 피곤해서 조식을 먹지는 못했지만 단일 구성 메뉴로 괜찮아 보였습니다~
아쉬웠던 점
 · 딱히 아쉬운 점은 없었습니다~","['전날', '피곤하다', '조식', '먹다', '단일', '구성', '메뉴', '괜찮다', '보이다', '딱하다']",전날 피곤하다 조식 먹다 단일 구성 메뉴 괜찮다 보이다 딱하다
1464,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 야외 수영장 짱 좋아요!
아쉬웠던 점
 · 호텔 안에 편의점이나 간단한 먹거리 파는곳이 있었다면 좋았을꺼같아요.
층마다 정수기가 있었음 좋겠어요","['야외', '수영장', '편의점', '간단하다', '먹거리', '팔다', '정수기']",야외 수영장 편의점 간단하다 먹거리 팔다 정수기
1465,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 조용해서 쉬기는 좋았다
아쉬웠던 점
 · 없음","['조용하다', '기다']",조용하다 기다
1466,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 넓고 편하고 시원하고 쾌적하고 만점
아쉬웠던 점
 · 작년엔 조식이 뷔페였는데 정식으로 나와서 조금 아쉬웠음 비수기때는 어쩔 수 없으니 잘먹었습니다","['넓다', '편하다', '시원하다', '쾌적하다', '만점', '작년', '조식', '뷔페', '정식', '나오다', '비다', '먹다']",넓다 편하다 시원하다 쾌적하다 만점 작년 조식 뷔페 정식 나오다 비다 먹다
1467,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 방 넓고 친절하고 근처 편의점 가깝고 바다 보이고 주차장 넓고 아무튼 완벽함 애기들 있으면 추천
아쉬웠던 점
 · 작년 조식이 뷔페이어서 애기들 먹을것도 있어서 좋았는데 정식으로 있어서 그게 조금 아쉬웠으나 그래도 상당히 만족스런 식사였음
tv는 리모콘이 작동을 잘 안되는 위치에 셋탑이 있어서.. 그건 불편했음","['넓다', '친절하다', '근처', '편의점', '가깝다', '바다', '보이', '주차장', '넓다', '완벽하다', '애기', '추천', '작년', '조식', '뷔페', '애기', '먹다', '정식', '그게', '상당하다', '만족스럽다', '식사', '늘다', '리모콘', '작동', '자다', '안되다', '위치', '셋탑', '불편하다']",넓다 친절하다 근처 편의점 가깝다 바다 보이 주차장 넓다 완벽하다 애기 추천 작년 조식 뷔페 애기 먹다 정식 그게 상당하다 만족스럽다 식사 늘다 리모콘 작동 자다 안되다 위치 셋탑 불편하다
1468,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 넓고 쾌적하고 방도 넓고 침구류도 깨끗했습니다 아이들과 같이 여행을 했는데 너무너무 좋아했어요 바다뷰로 했었어요 그리고 새벽에 체크아웃을 했는데 커튼을 여니 일출도 볼수있었답니다
아쉬웠던 점
 · 수건이 여유있었으면 좋겠어요","['넓다', '쾌적하다', '방도', '넓다', '침구', '깨끗하다', '여행', '좋아하다', '바다', '새벽', '체크아웃', '커튼', '여니', '일출', '수건', '여유']",넓다 쾌적하다 방도 넓다 침구 깨끗하다 여행 좋아하다 바다 새벽 체크아웃 커튼 여니 일출 수건 여유
1469,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 깨끗하고 조용함
아쉬웠던 점
 · 별로 없음","['깨끗하다', '조용하다', '별로']",깨끗하다 조용하다 별로
1470,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 잠자리가 편하고 시설이 편안했어요.
아쉬웠던 점
 · 수영복 말릴 트레이가 하나 있었으면 좋을 것 같아요.","['잠자리', '편하다', '시설', '편안하다', '수영복', '말리다', '트레이']",잠자리 편하다 시설 편안하다 수영복 말리다 트레이
1471,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 좋앟어요",['좋앟어'],좋앟어
1472,호텔 탑스텐 빌라 드 애월,"아쉬웠던 점
 · 조식이 완전 별로였네요ㅠ","['조식', '완전', '별로']",조식 완전 별로
1473,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 가격도 저렴싸고. 깨큿해요
아쉬웠던 점
 · 욕조가 없어요","['가격', '저렴', '싸다', '깨큿해', '욕조']",가격 저렴 싸다 깨큿해 욕조
1474,호텔 탑스텐 빌라 드 애월,"좋았던 점
 · 저렴한조식가격대비 만족하구요. 인원수대비 수건및","['저렴하다', '조식', '가격', '대비', '만족하다', '인원', '대비', '수건']",저렴하다 조식 가격 대비 만족하다 인원 대비 수건
1475,호텔 테디밸리 호텔,"좋았던 점
 · 조용하고 청결함.
직원들도 친절. 시설도 고급.우거진 수풀이 일품.
특히 클럽하우스 식사가 매우 훌륭함.
한마디로 가성비 수퍼갑.
아쉬웠던 점
 · 없음","['조용하다', '청결하다', '직원', '친절', '시설', '고급', '수풀', '일품', '클럽', '하우스', '식사', '훌륭하다', '가성', '수퍼']",조용하다 청결하다 직원 친절 시설 고급 수풀 일품 클럽 하우스 식사 훌륭하다 가성 수퍼
1476,호텔 테디밸리 호텔,"좋았던 점
 · 가성비가 좋은 숲속의 뷰가 끝내주는
아주 조용한 별장 같은 느낌의 숙소
강추~~","['가성', '숲속', '끝내주다', '아주', '조용하다', '별장', '느낌', '숙소', '강추']",가성 숲속 끝내주다 아주 조용하다 별장 느낌 숙소 강추
1477,호텔 테디밸리 호텔,"좋았던 점
 · 생각보다 방 크기도 크고, 방으로 들어가기 전 코로나방역을 다 해놓있다는 종이가 걸려있어 더더욱 안심하였습니다. 조용하고 주변 환경도 도심과 떨어져있어 아주 편안한 휴가를 보냈습니다. 오히려 호텔 밖에 나가기 싫어 최대한 시간을 끌었네요 ㅋㅋ
아쉬웠던 점
 · 호텔 내 음식 값이 조금 비싸 밖에 나가 먹긴 했습니다.","['생각', '크기', '크다', '들어가다', '코로나', '방역', '종이', '걸리다', '더욱', '안심', '조용하다', '주변', '환경', '도심', '떨어지다', '아주', '편안하다', '휴가', '보내다', '오히려', '나가다', '싫다', '최대한', '끌다', '음식', '비싸다', '나가다', '먹다']",생각 크기 크다 들어가다 코로나 방역 종이 걸리다 더욱 안심 조용하다 주변 환경 도심 떨어지다 아주 편안하다 휴가 보내다 오히려 나가다 싫다 최대한 끌다 음식 비싸다 나가다 먹다
1478,호텔 테디밸리 호텔,"좋았던 점
 · 깨끗함
아쉬웠던 점
 · 안좋은점은 없지만 주변에 먹거리나 볼거리가 가깝지 않았다. 차가 있다면 문제가안될듯하다","['깨끗하다', '안좋다', '주변', '먹거리', '볼거리', '가깝다', '차갑다', '문제', '안되다']",깨끗하다 안좋다 주변 먹거리 볼거리 가깝다 차갑다 문제 안되다
1479,호텔 테디밸리 호텔,"좋았던 점
 · 방이 넓고 , 쾌적합니다. 수영장도 나름 좋습니다
아쉬웠던 점
 · 좀더 큰 상점이 하나있었으면 합니다","['방이', '넓다', '쾌적하다', '수영장', '나름', '좀더', '크다', '상점']",방이 넓다 쾌적하다 수영장 나름 좀더 크다 상점
1480,호텔 테디밸리 호텔,"좋았던 점
 · 방 공간이 넓은 편임
로비 근처에 책이 엄청 많고 자유롭게 읽을 수 있음
숲 속에 있는 듯한 느낌
아쉬웠던 점
 · 수영장이 작고 객실에서 떨어져 있음","['공간', '넓다', '편임', '로비', '근처', '많다', '자유롭다', '읽다', '느낌', '수영장', '작고', '객실', '떨어지다']",공간 넓다 편임 로비 근처 많다 자유롭다 읽다 느낌 수영장 작고 객실 떨어지다
1481,호텔 테디밸리 호텔,"좋았던 점
 · 뷔페가 아니라서 더 좋았습니다
아쉬웠던 점
 · 위치가 아무래도 ^^;","['뷔페', '위치']",뷔페 위치
1482,호텔 테디밸리 호텔,"좋았던 점
 · 롯데호텔보다 더 편안하네요. 멋진 테디베어 인형들과 매려있는 인테리어가 돋보였습니다. 다음에도 이용할게요.","['롯데', '편안하다', '멋지다', '테디베어', '인형', '매다', '인테리어', '돋보이다', '이용']",롯데 편안하다 멋지다 테디베어 인형 매다 인테리어 돋보이다 이용
1483,호텔 테디밸리 호텔,"좋았던 점
 · 객실이 넓은편이고 침대가 더블베드 두개라 3인가족인 저희에겐매우 만족스러웠습니다. 물이 지하수인지 너무 매끄럽고 좋아서 피부가 좋아졌어요.온천을 따로 찾아갈필요가 없을정도로요
주변이 조용하고 한가로워서 푹쉬고싶은 휴양형 여행에 적합하다고 생각합니다
저희는 두번째 숙박이고 재방문의사 100프로 입니다
아쉬웠던 점
 · 화장실에서 좋지않은냄새가 조금 났고 난방소음이 거슬려서 자기전에 미리 난방하고 끄고잤어요 단열이 잘되서인지 밤에 추가난방 없이도 전혀 춥진않았습니다","['객실', '넓다', '침대', '더블베드', '가족', '만족스럽다', '물이', '지하수', '매끄럽다', '피부', '좋아지다', '온천', '찾아가다', '필요', '정도', '주변', '조용하다', '한가롭다', '푹쉬다', '휴양', '여행', '적합하다', '생각', '두번째', '숙박', '방문', '의사', '프로', '화장실', '냄새', '나다', '난방', '소음', '거슬리다', '자다', '미리', '난방', '끄다', '자다', '단열', '인지', '추가', '난방', '전혀', '추다']",객실 넓다 침대 더블베드 가족 만족스럽다 물이 지하수 매끄럽다 피부 좋아지다 온천 찾아가다 필요 정도 주변 조용하다 한가롭다 푹쉬다 휴양 여행 적합하다 생각 두번째 숙박 방문 의사 프로 화장실 냄새 나다 난방 소음 거슬리다 자다 미리 난방 끄다 자다 단열 인지 추가 난방 전혀 추다
1484,호텔 테디밸리 호텔,"좋았던 점
 · 잠자리는 생각보다 편안했고 아침조식이 맛있어서 너무 좋았습니다.","['잠자리', '생각', '편안하다', '아침', '식이', '맛있다']",잠자리 생각 편안하다 아침 식이 맛있다
1485,호텔 테디밸리 호텔,"좋았던 점
 · 곶자왈 숲속에 위치해서인지 창밖으로 보이는 풍경이 끝없이 이어진 숲속이어서 환상적이었어요.건물은 크지 않고 객실이 많지 않아서인지 조용하고 한가로왔어요. 객실도 넓고 침구도 깨끗했어요. 최고의 만족은 수질이었는데 얼마나 매끄러운지 웬만한 온천보다 더 나았어요.
저녁에는 골프장으로 난 길로 산책도 했어요. 참으로 멋진 장소였습니다. 
클럽하우스 조식은 쏘쏘입니다. 하지만 식당에서는, 산방산이 숲속의 섬처럼 보이게 한 설계의 정점을 경험할수 있습니다.
아쉬웠던 점
 · 한가지 흠이 있다면, 곶자왈 산책로가 이정표도 없고 길이 나무에 막혀 사라져서 산책을 못했어요.조금만 더 신경을 써주시면 다른분들께도 많은 도움이 되리라 생각됩니다.","['곶자왈', '숲속', '위치', '창밖', '보이다', '풍경', '이어진', '숲속', '환상', '건물', '크다', '객실', '많다', '인지', '조용하다', '한가롭다', '오다', '객실', '넓다', '침구', '깨끗하다', '만족', '수질', '매끄럽다', '웬만하다', '온천', '나다', '저녁', '골프장', '산책', '참으로', '멋지다', '장소', '클럽', '하우스', '조식', '쏘다', '쏘이다', '식당', '산방산', '숲속', '보이', '설계', '정점', '경험', '한가지', '곶자왈', '산책로', '이정표', '길이', '나무', '막히다', '사라지다', '산책', '신경', '써주다', '많다', '도움', '생각']",곶자왈 숲속 위치 창밖 보이다 풍경 이어진 숲속 환상 건물 크다 객실 많다 인지 조용하다 한가롭다 오다 객실 넓다 침구 깨끗하다 만족 수질 매끄럽다 웬만하다 온천 나다 저녁 골프장 산책 참으로 멋지다 장소 클럽 하우스 조식 쏘다 쏘이다 식당 산방산 숲속 보이 설계 정점 경험 한가지 곶자왈 산책로 이정표 길이 나무 막히다 사라지다 산책 신경 써주다 많다 도움 생각
1486,호텔 테디밸리 호텔,"좋았던 점
 · Golf club house에서 저녁 및 아침 식사 매우 만족","['저녁', '아침', '식사', '만족']",저녁 아침 식사 만족
1487,호텔 테디밸리 호텔,"아쉬웠던 점
 · 이용객이 적어서 썰렁하고 조식이 뷔페식이 아닌점이 안타깝네요","['이용', '적다', '썰렁하다', '조식', '뷔페', '식이', '안타깝다']",이용 적다 썰렁하다 조식 뷔페 식이 안타깝다
1488,호텔 테디밸리 호텔,"좋았던 점
 · 호텔이 예쁘고 방 구성도 좋아 3박하기 딱 좋았습니다
아쉬웠던 점
 · 방음이 조금 아쉽고, 생수는 기본중에 기본이라고 생각 드는데 추가 보급이 안되고 사서 먹으라는 말에 조금 당황했습니다.","['예쁘다', '구성', '박하다', '방음', '생수', '기본', '기본', '생각', '들다', '추가', '보급', '안되다', '사서', '먹다', '당황']",예쁘다 구성 박하다 방음 생수 기본 기본 생각 들다 추가 보급 안되다 사서 먹다 당황
1489,호텔 테디밸리 호텔,"좋았던 점
 · 안락 쾌적 골프장 다 좋습니다
아쉬웠던 점
 · 클럽하우스 음식이 매년 너무 올라서 무섭네요 특히 작은커피가 9000원 헐","['안락', '쾌적', '골프장', '클럽', '하우스', '음식', '매년', '올라서다', '무섭다', '작다', '커피', '헐다']",안락 쾌적 골프장 클럽 하우스 음식 매년 올라서다 무섭다 작다 커피 헐다
1490,호텔 테디밸리 호텔,"좋았던 점
 · 밥이 정말 너무너무 맛있습니다. 조금 비싸긴 한데 그래도 다음에도 또 먹고싶었네요! 꼭 다시 들리겠습니다. 좋은 기억 가지고 갑니다.
아쉬웠던 점
 · 딱히 없는것 같습니다.","['정말', '맛있다', '비싸다', '먹다', '들리다', '기억', '가지', '가다', '딱하다']",정말 맛있다 비싸다 먹다 들리다 기억 가지 가다 딱하다
1491,호텔 테디밸리 호텔,"좋았던 점
 · 푹신한 시트때문에 숙면할수있었구 전경이 너무 아름다워요~~~ 그리구 넘 맘에드는건 직원분들이 너무 친절하셔서 뚜벅이 여행이라 귀챦을정도로 얼굴만 보이면 이것저것 물어봤는데 다 웃으면서 친절하게 대답해주신게 넘 좋았어여~~~ 여자분도 남자분도 쵝오^^
아쉬웠던 점
 · 조식이 아쉬워요~~~ㅋㅋ","['푹신하다', '시트', '때문', '숙면', '전경', '아름답다', '그리다', '넘다', '들다', '직원', '친절하다', '뚜벅', '여행', '정도', '얼굴', '보이', '물어보다', '웃다', '친절하다', '대답', '해주다', '넘다', '여자', '남자', '쵝오', '조식']",푹신하다 시트 때문 숙면 전경 아름답다 그리다 넘다 들다 직원 친절하다 뚜벅 여행 정도 얼굴 보이 물어보다 웃다 친절하다 대답 해주다 넘다 여자 남자 쵝오 조식
1492,호텔 테디밸리 호텔,"좋았던 점
 · 제주 여행을 고려하시는 분께
강추합니다
테디벨리 호텔은 제주에서 중간정도의 위치에 있어서
이동이 매우 용이합니다
조용하고 깨끗합니다
그리고 무엇보다 너무도 친절하게 배려해주신 지배인님 덕분에 여행내내 편안하게 쉴수 있었습니다
지배인님께 감사드립니다","['제주', '여행', '고려', '추하다', '테디', '베다', '제주', '중간', '정도', '위치', '이동', '용이하다', '조용하다', '깨끗하다', '친절하다', '배려', '해주다', '지배인', '덕분', '여행', '내내', '편안하다', '쉬다', '지배인', '감사', '드리다']",제주 여행 고려 추하다 테디 베다 제주 중간 정도 위치 이동 용이하다 조용하다 깨끗하다 친절하다 배려 해주다 지배인 덕분 여행 내내 편안하다 쉬다 지배인 감사 드리다
1493,호텔 테디밸리 호텔,"좋았던 점
 · 다음에도 재방문 의사 200%. 가성비 좋음. 방도 넓은편임. 위치도 만족.","['방문', '의사', '가성', '방도', '넓다', '편임', '위치', '만족']",방문 의사 가성 방도 넓다 편임 위치 만족
1494,호텔 테디밸리 호텔,"아쉬웠던 점
 · 층에 얼음가지러 프론트로 가야하는 부붓","['얼음', '지르다', '프론트', '가야', '부붓']",얼음 지르다 프론트 가야 부붓
1495,호텔 테디밸리 호텔,"아쉬웠던 점
 · 직원이 예약내용(식사포함)을 미숙지하고 있었음","['직원', '예약', '내용', '식사', '포함', '미숙', '지하']",직원 예약 내용 식사 포함 미숙 지하
1496,호텔 테디밸리 호텔,"좋았던 점
 · 조식먹었던 장소가 경치가 정말 ㅎㅎ ㆍ훌륭했어요ㆍ
테디가 여기저기 행복했어용ㆍ
아쉬웠던 점
 · 중심지에서 떠러졌던점ㆍ조식먹으러 건너편 건물로 가야한것 ㆍ경치는 좋음","['조식', '먹다', '장소', '경치', '정말', '훌륭하다', '테디', '여기저기', '행복하다', '중심지', '뜨다', '지다', '조식', '먹다', '건너편', '건물', '가야', '경치']",조식 먹다 장소 경치 정말 훌륭하다 테디 여기저기 행복하다 중심지 뜨다 지다 조식 먹다 건너편 건물 가야 경치
1497,호텔 테디밸리 호텔,"좋았던 점
 · 주변환경이 조용한 편임
아쉬웠던 점
 · 호텔 시설자체는 비교적 좋은 편이었지만 직원서비스는 개선이 필요함. 골프장 고객중심으로 서비스 운영이 되고 있다는 느낌을 받음. 조식 및 산책로 등에 대한 응대 서비스가 미흡함. 호텔투숙 고객에 대한 친절과 배려가 좀 더 요구됨.","['주변', '환경', '조용하다', '편임', '시설', '자체', '비교', '펴다', '직원', '서비스', '개선', '필요하다', '골프장', '고객', '중심', '서비스', '운영', '느낌', '받다', '조식', '산책로', '대한', '응대', '서비스', '미흡하다', '투숙', '고객', '대한', '친절', '배려', '요구']",주변 환경 조용하다 편임 시설 자체 비교 펴다 직원 서비스 개선 필요하다 골프장 고객 중심 서비스 운영 느낌 받다 조식 산책로 대한 응대 서비스 미흡하다 투숙 고객 대한 친절 배려 요구
1498,호텔 테디밸리 호텔,"좋았던 점
 · 아늑하고 조용한 분위기
아쉬웠던 점
 · 부대시설이 미비해서 개선해야할 듯 합니다.
산책로를 정비해서 제공했으면 합니다.","['아늑하다', '조용하다', '분위기', '부대', '시설', '미비하다', '개선', '산책로', '정비', '제공']",아늑하다 조용하다 분위기 부대 시설 미비하다 개선 산책로 정비 제공
1499,호텔 테디밸리 호텔,"아쉬웠던 점
 · 골프장 내에 위치해 숲속에 있는 관계로 조용하긴 하지만 습한관계로 벌레가 많았음(지네, 왕거미 등)","['골프장', '위치', '숲속', '관계', '조용하다', '습하다', '관계', '벌레', '많다', '지네', '왕거미']",골프장 위치 숲속 관계 조용하다 습하다 관계 벌레 많다 지네 왕거미
1500,호텔 테디밸리 호텔,"좋았던 점
 · 좋았던 점은 아기들이 좋아하는 테리밸리 인형이 있었다는거
아쉬웠던 점
 · 1. 조식: 정말 최악이었습니다. 설렁탕은짜고, 미역국은 비릿하고 전체적으로 조식은 정말 아니었습니다.
2. 숙소: 위치는 조용하고 좋았으나, 침대 시트에 기존사람이 이용하면서 묻은 핏자국이 그대로 남아있었음.
3. 편의시설: 멀티룸, 무비룸은 기존 가라오케 장소에서 그냥 방에 기계놓고 운영하는 느낌. 실제로는 호텔 운영 직원 부족으
 로 실제로는 운영하고 있지 않음(지하 오락시설은 귀신이 나올거 같은 느낌)
4. 야외 수영장: 사진만 보여주기 식으로 올려놓고, 실제로는 부실하게 운영하고 있음(물도 너무 차갑고, 이물질이 떠다님)","['아기', '좋아하다', '테리', '밸리', '인형', '조식', '정말', '최악', '설렁탕', '짜다', '미역국', '비릿', '전체', '조식', '정말', '숙소', '위치', '조용하다', '침대', '시트', '기존', '사람', '이용', '묻다', '핏자국', '그대로', '남다', '편의', '시설', '멀티', '무비룸', '기존', '가라오케', '장소', '그냥', '기다', '운영', '느낌', '실제', '운영', '직원', '부족', '실제', '운영', '지하', '오락', '시설', '귀신', '나오다', '느낌', '야외', '수영장', '사진', '보여주다', '올려놓다', '실제', '부실하다', '운영', '차갑다', '물질', '떠다니다']",아기 좋아하다 테리 밸리 인형 조식 정말 최악 설렁탕 짜다 미역국 비릿 전체 조식 정말 숙소 위치 조용하다 침대 시트 기존 사람 이용 묻다 핏자국 그대로 남다 편의 시설 멀티 무비룸 기존 가라오케 장소 그냥 기다 운영 느낌 실제 운영 직원 부족 실제 운영 지하 오락 시설 귀신 나오다 느낌 야외 수영장 사진 보여주다 올려놓다 실제 부실하다 운영 차갑다 물질 떠다니다
1501,호텔 테디밸리 호텔,"좋았던 점
 · 쾌적하고 조용해서
편안히 쉬기 좋아요^^
아쉬웠던 점
 · 와인 오프너가 없었어요 ㅠ","['쾌적하다', '조용하다', '편안하다', '쉬다', '와인', '오프너']",쾌적하다 조용하다 편안하다 쉬다 와인 오프너
1502,호텔 테디밸리 호텔,"좋았던 점
 · 관광지에서 멀지 않아 이동하기에 편리했으며 방이 매우 넓고 조용했습니다.
아쉬웠던 점
 · 없음.","['관광지', '멀다', '이동', '편리하다', '방이', '넓다', '조용하다']",관광지 멀다 이동 편리하다 방이 넓다 조용하다
1503,호텔 테디밸리 호텔,"좋았던 점
 · 아침식사가 좋았습니다. 골프장 숙소이다보니 녹지가 많아서 좋았고, 제주시내와 서귀포시, 중문 등과 접근성이 좋아 좋았습니다. 직원들도 매우 친절하였고, 생각보다 방이 넓어서 쾌적하였어요.
아쉬웠던 점
 · 수영장의 운영시간이 너무 짧아서 아쉬웠습니다. 인근에 걸어갈 수 있는 편의시설이 없어서 그 점도 불편하였구요.","['아침식사', '골프장', '숙소', '녹지', '많다', '시내', '서귀포시', '중문', '접근성', '직원', '친절하다', '생각', '방이', '넓다', '쾌적하다', '수영장', '운영', '짧다', '인근', '걸어가다', '편의', '시설', '점도', '불편하다']",아침식사 골프장 숙소 녹지 많다 시내 서귀포시 중문 접근성 직원 친절하다 생각 방이 넓다 쾌적하다 수영장 운영 짧다 인근 걸어가다 편의 시설 점도 불편하다
1504,호텔 테디밸리 호텔,"좋았던 점
 · 조용하고 쾌적한 환경. 아기자기한 테디베어가 곳곳에 있어서 특별한 인상을 받았어요","['조용하다', '쾌적하다', '환경', '아기자기하다', '테디베어', '곳곳', '특별하다', '인상', '받다']",조용하다 쾌적하다 환경 아기자기하다 테디베어 곳곳 특별하다 인상 받다
1505,호텔 테디밸리 호텔,작성한 내용이 없습니다,"['작성', '내용']",작성 내용
1506,호텔 골드원 호텔&스위트,"좋았던 점
 · 다 좋았어요. 방도 넓고 뷰도 최고였습니다
아쉬웠던 점
 · 조식이 괜찮긴 하지만 조금더 다양했으면 좋았을 것 같네요","['방도', '넓다', '조식', '괜찮다', '다양하다']",방도 넓다 조식 괜찮다 다양하다
1507,호텔 골드원 호텔&스위트,"좋았던 점
 · 친절하고 깨끗한 시설! 온수풀장도 룸 내 스파도 너무 좋았고 방으로 가져다주신 조식도 너무 꿀맛이였어요♡ 또 갈가예요^^ 엄마랑 둘이 갔는데 만족만족.
아쉬웠던 점
 · 진입 입구가 쉽게 띄지않음 의외로!! 특히 밤에는요~","['친절하다', '깨끗하다', '시설', '수풀', '스파', '가져다주다', '조식', '꿀맛', '갈다', '엄마', '가다', '만족', '만족', '진입', '입구', '쉬다', '띄다']",친절하다 깨끗하다 시설 수풀 스파 가져다주다 조식 꿀맛 갈다 엄마 가다 만족 만족 진입 입구 쉬다 띄다
1508,호텔 골드원 호텔&스위트,"좋았던 점
 · 따로 조식은 신청하지못했지만 다음 방문때는 꼭 신청해보려고요~ 아이들이 모닝수영도 하고 너무 잘지내고 왔어요! 직원분들도 친절하시고 시내에 위치해있어서 이동하기도 좋았어요","['조식', '신청', '방문', '신청', '해보다', '모닝', '수영', '지내다', '오다', '직원', '친절하다', '시내', '위치', '이동']",조식 신청 방문 신청 해보다 모닝 수영 지내다 오다 직원 친절하다 시내 위치 이동
1509,호텔 골드원 호텔&스위트,"좋았던 점
 · 깔끔한 룸컨디션 
온수풀
친절한 직원
아쉬웠던 점
 · 아쉬운 뷰 -5층임에도 탁트인 바다뷰가 아님","['깔끔하다', '컨디션', '수풀', '친절하다', '직원', '층임', '탁트인', '바다']",깔끔하다 컨디션 수풀 친절하다 직원 층임 탁트인 바다
1510,호텔 골드원 호텔&스위트,"좋았던 점
 · 시설이깨끗함
아쉬웠던 점
 · 없어요","['시설', '깨끗하다']",시설 깨끗하다
1511,호텔 골드원 호텔&스위트,"좋았던 점
 · 코로나라서 조식은 따로 신청하지 않았어요.
위치는 편의시설과는 약간 떨어져 있지만
조용하고 바다가 바로 보이는 객실이었고, 인피니티풀과 자쿠지도 작지만 있어서 좋았어요.
방마다 제트스파 욕조가 있어서 바다 보면서 거품목욕 하기 좋구요 :)
베란다도 있고 소파도 있어서
브랜드 호텔만 아닐 뿐이지 정말 딱 필요한 것만 있어서 좋았습니다.
아쉬웠던 점
 · 주차 공간이 조금 부족했어요.
지상주차장/지하주차장 이렇게 있었는데, 렌트카라 익숙하지 않은 상태에서
주차하기가 조금 어려웠어요.
수영장 운영시간이 너무 짧았어요.
아침 일찍 수영하면서 일출 보고 싶었는데 10시부터 오픈이라서 아쉬웠어요.","['코로나', '조식', '신청', '위치', '편의', '시설', '떨어지다', '조용하다', '바다', '보이다', '객실', '인피니티', '자쿠지', '제트', '스파', '욕조', '바다', '거품', '목욕', '베란다', '소파', '브랜드', '정말', '필요하다', '주차', '공간', '부족하다', '지상', '주차장', '지하', '주차장', '렌트카', '익숙하다', '상태', '주차', '어렵다', '수영장', '운영', '짧다', '아침', '일찍', '수영', '일출', '보고', '싶다', '오픈']",코로나 조식 신청 위치 편의 시설 떨어지다 조용하다 바다 보이다 객실 인피니티 자쿠지 제트 스파 욕조 바다 거품 목욕 베란다 소파 브랜드 정말 필요하다 주차 공간 부족하다 지상 주차장 지하 주차장 렌트카 익숙하다 상태 주차 어렵다 수영장 운영 짧다 아침 일찍 수영 일출 보고 싶다 오픈
1512,호텔 골드원 호텔&스위트,"좋았던 점
 · 방 깨끗하고, 침대 편안하고, 방 안에 욕조도 좋고, 방 전망도 좋고, 수영장도 좋았고, 직원분들도 친절하시고...모두 모두 좋았습니다! 또 방문 하고싶은 호텔이에요. 덕분에 즐거운 휴가 보내고 왔어요. ^^
아쉬웠던 점
 · 미니바가 없어요. 
대신 룸서비스가 맛있어서 괜찮았습니다 ㅎㅎ","['깨끗하다', '침대', '편안하다', '욕조', '전망', '수영장', '직원', '친절하다', '방문', '덕분', '즐겁다', '휴가', '보내다', '오다', '미니바', '대신', '룸서비스', '맛있다', '괜찮다']",깨끗하다 침대 편안하다 욕조 전망 수영장 직원 친절하다 방문 덕분 즐겁다 휴가 보내다 오다 미니바 대신 룸서비스 맛있다 괜찮다
1513,호텔 골드원 호텔&스위트,"좋았던 점
 · 위치 서귀포에 위치하여 너무좋고 코로나때믄에 조식을 룸서비스로 해주니 너무너무 좋았어요
인터넷 후기는 안좋다는게 조금 있어서 아 망했구나 하고 갔는데 왠걸 후기와는 다르게 너무 좋았어요
지인에게도 추천하고싶은 숙소입니다 !!!!
아쉬웠던 점
 · 아쉬운건 없었어요 !!! 너무 좋아서 ~~~","['위치', '서귀포', '위치', '코로나', '조식', '룸서비스', '해주다', '인터넷', '후기', '안좋다', '망하다', '가다', '후기', '다르다', '지인', '추천', '숙소']",위치 서귀포 위치 코로나 조식 룸서비스 해주다 인터넷 후기 안좋다 망하다 가다 후기 다르다 지인 추천 숙소
